name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
mini,Fremont,California, Female ,,"San Francisco, CA, USA,Los Angeles, CA, USA,Napa, CA, USA,Las Vegas, NV, USA,Yosemite National Park, CA, USA,San Diego, CA, USA,San Jose, CA, USA,Anaheim, CA, USA,Napa Valley,Sonoma, CA, USA,Reno, NV, USA,Monterey, CA, USA,","[u'With friends and family living throughout California from north to south, west to east, I enjoy traveling throughout the state frequently.\nI also enjoy domestic and international travel.\nI enjoy road trips, train trips, car trips, and cruises.\nWhile I enjoy nice resorts, if we plan to see the sights from sun up to sun down, moderate and,safe lodging works just fine.\nFine dining, wineries, and restaurants with a view are quite nice\nbut picnics in a state or national park, a day at the beach, or family style restaurants are just fine.\nWe love a range of outdoor activities and we love to explore cities too.\nNight life does beckon. When on the road our favorite night life places to go is Los Angeles area or to go to Nevada either Reno or Las Vegas.\nIn short, travel is amazing. ']","University of California, Los Angeles (UCLA), Los Angeles"," Educational Sites
",,5 of 5 stars,"
I have visited UCLA a number of times. When I was in high school, our high school honors group took a tour of the campus. My sister also went to UCLA and was in a sorority there; we used to drive from our home town to UCLA several times a year to take her to school and back. As such,...


More 


"
TOM-C--LIVERPOOL,Liverpool,United Kingdom, male , 50-64 ,"San Francisco, CA, USA,Liverpool, UK,London, UK,New York City, NY, USA,Los Angeles, CA, USA,Paris, France,Rome, Italy,Honolulu, HI, USA,Orlando, FL, USA,Las Vegas, NV, USA,Manchester, UK,Naples, FL, USA,",[],"Santa Monica Bay, Los Angeles"," Beaches, Bodies of Water
","Santa Monica Bay consists of 50 miles of scenic coastline with 22 separate public beaches, providing recreational opportunities to visitors year round.",5 of 5 stars,"
Just like a scene from Baywatch. Worth a visit just for the views. Beautiful place for the beautiful people!
"
AlanCookeuk,Sheffield,United Kingdom, male , 65+ ,"London, UK,Los Angeles, CA, USA,San Francisco, CA, USA,Honolulu, HI, USA,Edinburgh, UK,Hong Kong, China,Las Vegas, NV, USA,Orlando, FL, USA,Rome, Italy,San Antonio, TX, USA,Venice, Italy,Athens, Greece,",[],"Santa Monica Bay, Los Angeles"," Beaches, Bodies of Water
","Santa Monica Bay consists of 50 miles of scenic coastline with 22 separate public beaches, providing recreational opportunities to visitors year round.",5 of 5 stars,"
Great beach good swimming. Perfect for relaxing or being energetic, plenty of shops and restaurants. The pier is great with some very good buskers playing great music.
"
deabs8,Los Angeles,Los Angeles,,,"Los Angeles, CA, USA,Paris, France,Santa Monica, CA, USA,Avila, Spain,Anaheim, CA, USA,Brighton, UK,Long Beach, CA, USA,South Pasadena, CA, USA,Beverly Hills, CA, USA,Carmel, CA, USA,Manhattan Beach, CA, USA,Pasadena, CA, USA,",[],"Bradbury Building, Los Angeles"," Group tours/walking tour
",,5 of 5 stars,"
It is a beautiful bldg. I try and make this a part of any Downtown trip. I like to hit the Grand Central Market and the Angels Flight. I hit Chinatown and I hit The Bradbury. You can't go upstairs unless with a tour of some sort.
"
JJCrawford,Los Angeles,California, male , 35-49 ,"Los Angeles, CA, USA,Las Vegas, NV, USA,Rome, Italy,Temecula, CA, USA,Santa Clarita, CA, USA,Wisconsin Dells, WI, USA,San Diego, CA, USA,Barcelona, Spain,Bloomington, MN, USA,New York City, NY, USA,San Juan, Puerto Rico,Florence, Italy,",[u'Love the arts and culture. Big history buff and spent a couple months in Italy. '],"Bradbury Building, Los Angeles"," Group tours/walking tour
",,5 of 5 stars,"
I personally love both history and architecture, so I gave the Bradbury Building a 5 star rating. But most people, especially Millennials, would probably rate it a 3 or 4 instead. The attraction is the architecture and metal work in a ""cutting edge"" building for its time. Most tourists walk right past it without even knowing its significance. Like many...


More 


"
dmahler,Los Angeles,Los Angeles,Male ,,"Kyoto, Japan,New York City, NY, USA,Buenos Aires, Argentina,Rio de Janeiro, Brazil,Avalon, CA, USA,Deruta, Italy,Honfleur, France,Los Angeles, CA, USA,Datchet, UK,San Francisco, CA, USA,",[],"Bradbury Building, Los Angeles"," Group tours/walking tour
",,5 of 5 stars,"
Los Angeles does not have a lot of historic buildings so if you are anywhere near downtown LA, do not miss this building--its totally unique like no other building. Built in 1893, it has been restored and maintained in perfect condition. It's interior is very 'film noir"" and has been used in countless movies and TV shows. In one of...


More 


"
CarmichaelVentura,California,California,,,"Mexico City, Mexico,Merida, Mexico,Los Angeles, CA, USA,Buenos Aires, Argentina,Palm Springs, CA, USA,Cancun, Mexico,Barcelona, Spain,Ventura, CA, USA,Oaxaca, Mexico,New York City, NY, USA,Santiago, Chile,Valladolid, Mexico,",[],"Bradbury Building, Los Angeles"," Group tours/walking tour
",,5 of 5 stars,"
L.A. is a place that tends to tear down buildings rather than preserve them, so it's rather amazing that it still exists. And it's beautiful. I once attended a wedding reception here. It was a perfect venue.
"
CarmichaelVentura,California,California,,,"Mexico City, Mexico,Merida, Mexico,Los Angeles, CA, USA,Buenos Aires, Argentina,Palm Springs, CA, USA,Cancun, Mexico,Barcelona, Spain,Ventura, CA, USA,Oaxaca, Mexico,New York City, NY, USA,Santiago, Chile,Valladolid, Mexico,",[],"Brent's Delicatessen & Restaurant, Los Angeles"," Founded in 1967, Brent's Deli (with locations in Northridge and Westlake Village) has been the ZAGAT-rated # 1 Delicatessen & Restaurant for 17 years. Brent's Deli features more than 650 items on its menu, as well as take-out, delivery anywhere in Southern California (literally) and catering for 20 or 2,000. ",,5 of 5 stars,"
Best.Deli.Ever.Anywhere.Period. I love this place. Amazing sandwiches. They even do a great cheeseburger, not a usual deli stwrongdoing. Superb salads. Quick service. Noisy.
"
Branchcolonial,Tacoma,Washington, female , 35-49 ,"Los Angeles, CA, USA,Albuquerque, NM, USA,Amarillo, TX, USA,Anaheim, CA, USA,Ashland, OR, USA,Atlanta, GA, USA,Austin, TX, USA,Bakersfield, CA, USA,Bellevue, WA, USA,Bellingham, WA, USA,Berkeley, CA, USA,Beverly Hills, CA, USA,",[],"The Original Farmers Market, Los Angeles"," Established in 1934, when a dozen local farmers parked their trucks on an open field (once a dairy farm) to sell fresh produce to local residents, the Market has remained true to its roots ever since. With nearly 100 dining, shopping and grocery opportunities, Farmers Market has something for everyone. More than seventy-five years later the Farmers Market remains the one stop shop for every visitors needs. ",,5 of 5 stars,"
This was an all old school LA Trip. We came here just for the pancakes. 1 order to share and it was as perfect as I remembered from 45 years ago. I am not a pancake breakfast person so this says a lot
"
Nell100,Poole,United Kingdom, female , 35-49 ,"Bournemouth, UK,Los Angeles, CA, USA,Grand Canyon National Park, AZ, USA,London, UK,Broadstairs, UK,Edinburgh, UK,Petrified Forest National Park, AZ, USA,Sheffield, UK,Flagstaff, AZ, USA,Kanab, UT, USA,Moreton-in-Marsh, UK,Poole, UK,",[],"Urth Caffe, Los Angeles"," Breakfast/Brunch, Delivery, After-hours ",,5 of 5 stars,"
We visited for lunch mid week and the caffe was absolutely heaving. Despite this, the queue moved quickly enough and we found ourselves a table with no difficulty. The menu has lots of interesting options and our choices were delicious. As you pay on ordering, being able to leave when we chose instead of hanging around for the bill was...


More 


"
FriedomTrail,Los Angeles,California,Male ,,"Los Angeles, CA, USA,Santa Monica, CA, USA,Pasadena, CA, USA,Beverly Hills, CA, USA,Florence, Italy,Long Beach, CA, USA,Lugano, Switzerland,Malibu, CA, USA,West Hollywood, CA, USA,Anaheim, CA, USA,Burbank, CA, USA,San Marino, CA, USA,",[],"The Factory Kitchen, Los Angeles", After-hours ,,5 of 5 stars,"
Don't let the location scare you because there is great food in the Arts district downtown. Factory Kitchen is a wonderful experience. Open kitchen with extraordinary food and good service. Every dish weve had there (dined 4 times) has been excellent so its hard to recommend just a few. The Peparu (Soft Cheese Stuffed with Sweet and Spicy Peppers and...


More 


"
Francosystems,,,,,"Atlanta, GA, USA,Cherokee, NC, USA,La Libertad, El Salvador,Lilburn, GA, USA,Los Angeles, CA, USA,Savannah, GA, USA,",[],"Fatburger, Los Angeles"," Takeout, After-hours ",,5 of 5 stars,"
The best burger I've ever tried. The taste has remained the same all these years. The prices could be cheaper though.....
"
BarbaraCohen,Carlsbad,California,,,"Los Angeles, CA, USA,San Francisco, CA, USA,Beverly Hills, CA, USA,Culver City, CA, USA,Rome, Italy,Santa Monica, CA, USA,West Hollywood, CA, USA,",[],"Langer's, Los Angeles"," Breakfast/Brunch, Lunch Spot ",,5 of 5 stars,"
I'm more of a lox type than pastrami but the #19 has made me a convert. Together with a chocolate egg cream tasting just as it should, I was in heaven while at Langer's.
The pastrami is simply amazing. So juicy. So lean. So melt-in-your-mouth, have to keep eating, don't want to be full delicious.
"
ollowood,London,United Kingdom, male , 35-49 ,"New York City, NY, USA,Orlando, FL, USA,Grand Cayman, Cayman Islands,London, UK,Seven Mile Beach, Cayman Islands,Los Angeles, CA, USA,Charleston, SC, USA,Las Vegas, NV, USA,Costa Adeje, Spain,Pigeon Forge, TN, USA,Anguilla, Caribbean,Charlotte, NC, USA,",[],"Cheesecake Factory, Los Angeles"," Breakfast/Brunch, Lunch Spot, Dinner, Reservations, Delivery, After-hours ",,5 of 5 stars,"
Yes you have to wait for a table for hours and hours ! but i just can't find fault with the Cheesecake factory wherever i am in the US. Its good value for money, the portions are huge (sometimes too huge!) the service is good and the food is well cooked and presented. I wish they were in London!
Great...


More 


"
wenqilim13,,,,,"Los Angeles, CA, USA,",[],"Carlitos Gardel, Los Angeles", Fine Dining ,,,"
A cosy Argentinean restaurant in Melrose. Food is great especially the Argentinean steak (one of
the best in LA), and staff were extremely attentive. Worth the hype on Tripadvisor, in our opinion.
"
gareauk,Ottawa,ON, female , 25-34 ,"Los Angeles, CA, USA,Goderich, Ontario, Canada,Cayo Santa Maria, Cuba,Arlington, VA, USA,Stratford, Ontario, Canada,Toronto, Ontario, Canada,Kanata, Ontario, Canada,Ottawa, Ontario, Canada,Bangor, ME, USA,Brackley Beach, Prince Edward Island, Canada,Brampton, Ontario, Canada,Cooperstown, NY, USA,",[],"Baja Fresh, Los Angeles", Across street from Chinese and Dolby Theaters ,,5 of 5 stars,"
I think the chicken nachos I had could possibly have been the best I have ever eaten. The plate was massive, the food was awesome. Definitely would recommend this place. I couldn't eat everything on my plate so I ended up giving the rest of it to a homeless man that was sitting on the street.
"
Judyknapp,Los Angeles,California,,,"Barcelona, Spain,New York City, NY, USA,Aix-en-Provence, France,Budapest, Hungary,Honolulu, HI, USA,Los Angeles, CA, USA,San Francisco, CA, USA,Washington DC, DC, USA,Las Vegas, NV, USA,San Diego, CA, USA,Santa Monica, CA, USA,Buenos Aires, Argentina,",[],"Cafe Gratitude, Los Angeles", 5th Street ,,,"
I personally love this style of eating which is very popular in Southern California, however
We took some friends here who were not familiar with it. To my surprise they loved the food
And the restaurant. There are so many choices of interesting vegan dishes that it seems
To please anyone who is adventurous enough. The serve fresh vegetables of...


More 


"
beachmomof3_9,Los Angeles,CA, female , 35-49 ,"Manhattan Beach, CA, USA,Nanyuki, Kenya,Bwejuu, Tanzania,Salzburg, Austria,Sorrento, Italy,Hermosa Beach, CA, USA,Prague, Czech Republic,Thalang District,Esterillos Este, Costa Rica,Florence, Italy,Munich, Germany,Redondo Beach, CA, USA,",[],"Cleo, Los Angeles"," Enjoy delicious dinners and handcrafted cocktails by Chef Danny Elmaleh in a warm, inviting Matthew Rolston-designed setting that marries old Hollywood glamour with relaxed Mediterranean charm - in the heart of Hollywood. ",,5 of 5 stars,"
Went here before a concert at the Pantages and had a delicious small plate meal. There is valet parking in the building adjacent to the restaurant - the parking was easy in and out but the cost ended up higher than if we would have parked in the fenced lot just next door (although this was much easier with almost...


More 


"
UWHusky1968,Los Angeles,California, male , 65+ ,"Ho Chi Minh City, Vietnam,Piazza Armerina, Italy,Palermo, Italy,Sydney, Australia,Bangkok, Thailand,Cangas de Onis, Spain,Hanoi, Vietnam,San Francisco, CA, USA,Vienna, Austria,Las Vegas, NV, USA,Rouen, France,Hong Kong, China,","[u'We usually fly standby and book hotel rooms upon arrival. For us hotels are just places to flop for the night so we search online for places that are clean, cheap, and centrally located. We enjoy eating and drinking almost everything so we will splurge occasionally at Michelin starred restaurants. ']","In-N-Out Burger, Los Angeles"," Breakfast/Brunch, Lunch Spot, Dinner, Takeout, Delivery, After-hours, Dessert ",,5 of 5 stars,"
It's just another In-N-Out - but if you enjoy watching airplanes land then this LAX location can't be beat. Across the street is a small grassy berm where you can stand or even spread a blanket and watch the planes land while enjoying your burgers. The planes landing on the north runway come in almost directly overhead so the engine...


More 


"
TrvEnthusiast,Tallahassee,Florida, , 25-34 ,"New York City, NY, USA,Orlando, FL, USA,Gustavia, St Barthelemy,Sarasota, FL, USA,Los Angeles, CA, USA,Grand Case, St Maarten-St Martin,New Orleans, LA, USA,West Hollywood, CA, USA,Anse Marcel, St Maarten-St Martin,Manhattan Beach, CA, USA,St Maarten-St Martin, Caribbean,Tampa, FL, USA,",[u'We are a young professional couple who loves to travel and share our adventures. Follow us on Twitter at @TravEnthusiast and Facebook https://www.facebook.com/TravEnthusiast '],"The Griddle Cafe, Los Angeles"," Breakfast/Brunch, Lunch Spot ",,5 of 5 stars,"
We had a really good experience at the griddle cafe! We were greeted immediately when we walked in and offered a seat right away. It was busy, but we were able to find a spot. Our server was very laid-back and friendly. I should warn you, the portions for the pancakes are HUGE! Other than that, you can order other...


More 


"
relax808,Honolulu,Honolulu, male , 35-49 ,"Honolulu, HI, USA,Sydney, Australia,Atlanta, GA, USA,Athens, Greece,Aiea, HI, USA,Los Angeles, CA, USA,Anchorage, AK, USA,Urayasu, Japan,Alexandria, VA, USA,Cairo, Egypt,Hong Kong, China,Melbourne, Australia,",[],"The Griddle Cafe, Los Angeles"," Breakfast/Brunch, Lunch Spot ",,5 of 5 stars,"
So reading that this griddle,cafe is Nmero uno, we decided to check it out. Well, that was a mistake! Ok, the portions are big, but lack quality, the servers are just there.. not engage, not interested .
Long lines and long wait time added to me giving a less then staller review. I suppose if you are hungry and love...


More 


"
