name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
2Kingstonians,Kingston,Canada, , 35-49 ,"['madrid', 'montreal', ' quebec', 'boston', ' ma', 'cambridge', ' ma', 'london', 'paris']","[' spain', ' canada', ' usa', ' uk', ' france']",[],"Context Boston Tours, Boston",N/A,,5 of 5 stars,"We took a tour of Boston's North End with Context guide Jessica on June 29th. While it's true that Context tours are more expensive than other walking tours we have taken, we feel it is good value for money. Jessica is a local, born and raised in the North End, who is passionate and knowledgeable about the area. We learned so much about the architecture and history of the area, but also about living there today. She pointed out shops and restaurants that made us want to go back and explore. Note that the tours are flexible: it was a hot and muggy day, so halfway through, we popped into a neighbourhood coffee house for some much-needed iced cappuccino and a bathroom break."
NKOTBuckeye,,,,,"['boston', ' ma']",[' usa'],[],"BH Boston Tours- Day Tours, Boston",,,5 of 5 stars,"
What a fun experience! BH Tours is professional with the planning and execution, but go out of their way to make the tour personal. Awesome! I highly recommend!!
"
AlvaroMoralesS,Paris,France,,,"['boston', ' ma', 'agia pelagia', 'agios nikolaos', 'aix-en-provence', 'albufeira', 'alicante', 'alvor', 'amposta', 'amsterdam', 'andorra la vella', 'antibes', 'antwerp']","[' usa', ' greece', ' france', ' portugal', ' spain', ' the netherlands', ' andorra', ' belgium']",[],"Boston Civil War Walking Tour, Boston",,,5 of 5 stars,"We were late for the freedom trail and discovered this tour by pure luck. It was wonderful, a private tour just for us (my girlfriend and I) along iconic places of the city. The explanations were very insightful and gave a less ""just for tourist"" vibe than the freedom trail. Plus, it was not very long (75 min more or less) and the guide was really kind and answered all our questions. If you enjoy history you should really try this out.

Descubrimos el tour de pura casualidad porque llegamos demasiado tarde para el freedom trail y no puedo estar ms contento por ello. Fue un tour privado para mi novia y yo, por los sitios mas importantes de la guerra civil (aunque el guia nos habl tambin de las muchas conexiones con la guerra de la independencia). Muy buenas explicaciones y menos ""tursticas"" que los freedom trail. El guia muy simpatico y respondio a todas nuestras preguntas. Ademas el es el nico que hace este tpur. Si te gusta la historia, merece la pena sin duda."
DrHansZebner,Freiburg im Breisgau,Germany, male , 50-64 ,"['boston', ' ma']",[' usa'],[],"Context Boston Tours, Boston",N/A,,5 of 5 stars,"Our docent, Dr. Alex Goldberg, easily managed to narrate and explain the truly complex moves of Boston's history in its interdependency with North American history. And - in my imagintion - he drew a vivid picture, which one-by-one became real during the course of the walk. Any questions, be them as unexpected as imaginable, were completely answered. Context Travel offers ambitious tours to keep an eye on, when staying abroad."
S_K_B85,Boston,Massachusetts,,,"['boston', ' ma', 'eastham', ' ma', 'miami', ' fl', 'orleans', ' ma']",[' usa'],[],"BH Boston Tours- Day Tours, Boston",,,5 of 5 stars,"
A first rate establishment! The owner was both welcoming and knowledgeable. I've stayed twice now, and had a great experience both times.
"
OldGrayGrammy,Phoenix,Arizona, female , 65+ ,"['peoria', ' az', 'las vegas', ' nv', 'pittsburgh', ' pa', 'san diego', ' ca', 'istanbul', 'surprise', ' az', 'hong kong', 'phoenix', ' az', 'sun city', ' az', 'glendale', ' az', 'boston', ' ma', 'sydney', ' nova scotia']","[' usa', ' turkey', ' china', ' canada']",[],"Boston Civil War Walking Tour, Boston",,,5 of 5 stars,"Most people think of the colonial and Revolution periods when they think of Boston's history, but Ted - my expert, informative guide on this wonderful tour - helped me understand how important Boston was to the Civil War (and pre-war) period of US history. Ted combined two tours for me, in fact, so I also got to see the various places on Beacon Hill where very important historical figures lived and events took place. These tours can be taken was part of touring groups but, since I booked my tours through ToursByLocals, Ted was my private tour guide, and my time with him could not have been any better spent or any more enjoyable. For such private touring, the price was more than reasonable, and I would recommend Ted, BostonCivilWarTours, and ToursByLocals to everyone."
squad5611,Chicago,Illinois,,,"['centre hall', ' pa', 'cleveland', ' oh', 'boston', ' ma', 'cambridge', ' ma', 'manchester', ' vt', 'providence', ' ri', 'bellefonte', ' pa', 'cozumel', 'ann arbor', ' mi', 'niagara falls', ' ontario', 'quincy', ' ma']","[' usa', ' mexico', ' canada']",[],"Boston Town Crier, Boston",,,5 of 5 stars,"
We were visiting Boston from Chicago and wanted a proper tour. My 11 year old daughter was with me. Our costumed guide was wonderful! We learned so much and she kept our attention rapt the entire tour. She also was great for restaurant recommendations and answering any questions we could come up with. I highly recommend!
"
MattWilding,Boston,Massachusetts,,,"['boston', ' ma', 'hampton', ' nh', 'sturbridge', ' ma', 'anchorage', ' ak', 'baltimore', ' md', 'chicago', ' il', 'cincinnati', ' oh', 'colorado springs', ' co', 'columbus', ' oh', 'dayton', ' oh', 'denali national park and preserve', ' ak', 'detroit', ' mi']",[' usa'],[],"Boston Town Crier, Boston",,,5 of 5 stars,"
I went on a tour with James Otis. He was really good. Explained history in a really accessible way and seemed to have a good handle on what he was doing. Said he'd been doing costumed tours longer than anyone out there, and I'd believe it with his knowledge.
"
jssolberg,Incline Village,Incline Village, female , 50-64 ,"['boston', ' ma', 'goldfield', ' nv', 'quebec city', ' quebec', 'incline village', ' nv', 'kings beach', ' ca', 'salem', ' or', 'tombstone', ' az', 'bisbee', ' az', 'cottonwood', ' az', 'klamath falls', ' or', 'bishop', ' ca', 'mcminnville', ' or']","[' usa', ' canada']",[],"Boston Civil War Walking Tour, Boston",,,5 of 5 stars,"Mom and I totally lucked out and were able to enjoy our tour as a Private tour. The joys of ""low season"". Our guide was so knowledgeable and his presentation was extremely well done. I can not think of anything but how good of the job our guide did. We loved it! Would love to take his Kennedy Family history tour next time we are in town!"
tpea012,Auckland,New Zealand, female , 25-34 ,"['new york city', ' ny', 'boston', ' ma', 'cancun', 'caye caulker', 'chicago', ' il', 'los angeles', ' ca', 'austin', ' tx', 'havana', 'las vegas', ' nv', 'miami', ' fl', 'miami beach', ' fl', 'playa del carmen']","[' usa', ' mexico', ' belize', ' cuba']",[],"Boston Town Crier, Boston",,,5 of 5 stars,"Four of us were in Boston for a short time and decided we wanted some history as we walked the freedom trail so jumped on the 9.30am Boston Town Crier tour which gave us time to do Harvard in the afternoon. From the tours we looked at this was the only one that started earlier.

At first I wondered what we had got ourselves into when we saw the lady in costume but it really did add to the tour. Very knowledgable tour guide who got our group involved as she took us back in history. Tour was $14 for 1.5 hours and our group all enjoyed it. Much better than reading about it yourself."
Sidewinder192,Austin,TX, male , 50-64 ,"['boston', ' ma', 'london', 'edinburgh', 'austin', ' tx', 'newburyport', ' ma', 'san francisco', ' ca', 'dingle', 'dublin', 'paris', 'cashel', 'devens', ' ma', 'southampton']","[' usa', ' uk', ' ireland', ' france']",[],"Come Sail Away Now Charters, Boston",,,4 of 5 stars,We went on a very nice sail with Captain Don and his first mate. There were a total of 8 of us family and friends. The Tupelo Honey is an interesting ship and Captain Don provided lots of interesting color during the cruise. The ship was comfortable seating for our party. It was bit cool in the harbor and captain provided blankets and shell cover for those that needed it. Very relaxing and lots of fun. Terrific water view of the city. Captain Don even gave me turn at the helm while we were in relatively open water.
bryangoodwin,Boston,Boston, male , 25-34 ,"['boston', ' ma', 'pawleys island', ' sc', 'noord', 'breckenridge', ' co', 'chicago', ' il', 'los angeles', ' ca', 'orlando', ' fl', 'santa monica', ' ca', 'las vegas', ' nv', 'miami beach', ' fl', 'nashville', ' tn', 'new york city', ' ny']","[' usa', ' aruba']","['After discovering Europe following college and moving to the west coast for two years following that, I realized that there was so much to see. I have since moved back to Boston, but am working in the travel industry to ensure that my great travel experiences continue as well as encouraging others to take a break from the daily grind and experience something new... ']","Come Sail Away Now Charters, Boston",,,5 of 5 stars,"I chartered the Tupelo Honey with Captain Don from Come Sail Away Now out of Fan Pier for my wife's 30th birthday. I got a 2 hour sail from 4 - 6 p.m. and there were 10 of us total that went on the cruise. It was a great time. Captain Don was very nice and we were able to bring our own beer, wine and food for the trip.

I would definitely recommend come sail away now as a way to see the city!"
yorkielyn,York,York, Female ,,"['york', 'panaji', 'london', 'san francisco', ' ca', 'duluth', ' mn', 'funchal', 'boston', ' ma', 'denver', ' co', 'guildford', 'lyon', 'manchester', 'mariposa', ' ca']","[' uk', ' india', ' usa', ' portugal', ' france']",[],"Beantown Trolley, Boston", Stairs / lift ,,3 of 5 stars,"
Got a free day ticket as part compensation for an unsatisfactory coach trip. Long wait for the trolley at times and frequently full if tried to board in the city. Other operators seemed more efficient. Ticket Included a free boat trip round the harbour which we enjoyed though.
"
